date,temperature_2m,precipitation,wind_speed_10m
2019-12-31 18:15:00+00:00,8.064,0.0,3.671294
2019-12-31 19:15:00+00:00,7.564,0.0,4.379589
2019-12-31 20:15:00+00:00,6.9639997,0.0,4.3349743
2019-12-31 21:15:00+00:00,6.364,0.0,5.0528407
2019-12-31 22:15:00+00:00,5.814,0.0,5.0528407
2019-12-31 23:15:00+00:00,5.9639997,0.0,4.3349743
2020-01-01 00:15:00+00:00,6.164,0.0,5.0528407
2020-01-01 01:15:00+00:00,6.364,0.0,5.8048253
2020-01-01 02:15:00+00:00,9.864,0.0,5.8048253
2020-01-01 03:15:00+00:00,13.764,0.0,1.8
2020-01-01 04:15:00+00:00,14.814,0.0,1.2979984
2020-01-01 05:15:00+00:00,15.464,0.0,1.484318
2020-01-01 06:15:00+00:00,16.014,0.1,2.1897945
2020-01-01 07:15:00+00:00,16.264,0.1,1.8
2020-01-01 08:15:00+00:00,16.214,0.0,1.8
2020-01-01 09:15:00+00:00,15.814,0.0,0.8049845
2020-01-01 10:15:00+00:00,14.914,0.0,1.8
2020-01-01 11:15:00+00:00,13.014,0.0,3.4152596
2020-01-01 12:15:00+00:00,10.214,0.0,2.9024127
2020-01-01 13:15:00+00:00,9.464,0.0,2.52
2020-01-01 14:15:00+00:00,9.264,0.0,1.8
2020-01-01 15:15:00+00:00,9.314,0.0,2.9024127
2020-01-01 16:15:00+00:00,9.014,0.0,3.6179552
2020-01-01 17:15:00+00:00,8.4140005,0.0,4.3349743
2020-01-01 18:15:00+00:00,8.364,0.0,4.0249224
2020-01-01 19:15:00+00:00,8.214,0.0,2.9024127
2020-01-01 20:15:00+00:00,8.314,0.0,2.6208394
2020-01-01 21:15:00+00:00,8.714,0.0,3.4152596
2020-01-01 22:15:00+00:00,8.864,0.0,3.7585104
2020-01-01 23:15:00+00:00,7.564,0.0,5.771239
2020-01-02 00:15:00+00:00,7.414,0.0,4.73506
2020-01-02 01:15:00+00:00,7.864,0.0,4.3349743
2020-01-02 02:15:00+00:00,10.414,0.0,4.73506
2020-01-02 03:15:00+00:00,13.514,0.0,1.835647
2020-01-02 04:15:00+00:00,14.314,0.0,3.319036
2020-01-02 05:15:00+00:00,14.864,0.0,1.835647
2020-01-02 06:15:00+00:00,14.214,0.0,0.8049845
2020-01-02 07:15:00+00:00,14.014,0.1,1.609969
2020-01-02 08:15:00+00:00,13.764,0.0,2.0991426
2020-01-02 09:15:00+00:00,13.514,0.0,1.8
2020-01-02 10:15:00+00:00,12.914,0.0,1.8
2020-01-02 11:15:00+00:00,10.264,0.0,3.396233
2020-01-02 12:15:00+00:00,10.614,0.8,1.835647
2020-01-02 13:15:00+00:00,8.9140005,0.1,3.319036
2020-01-02 14:15:00+00:00,8.9140005,0.0,3.7585104
2020-01-02 15:15:00+00:00,8.064,0.0,3.8773184
2020-01-02 16:15:00+00:00,7.7139997,0.0,4.0249224
2020-01-02 17:15:00+00:00,7.264,0.0,4.6800003
2020-01-02 18:15:00+00:00,7.014,0.0,6.0347
2020-01-02 19:15:00+00:00,6.864,0.0,6.519877
2020-01-02 20:15:00+00:00,6.7139997,0.5,5.6920996
2020-01-02 21:15:00+00:00,6.7139997,0.7,4.5536795
2020-01-02 22:15:00+00:00,6.7139997,1.0,4.829907
2020-01-02 23:15:00+00:00,8.014,1.3,5.6233797
2020-01-03 00:15:00+00:00,7.564,0.4,6.989936
2020-01-03 01:15:00+00:00,7.914,0.0,7.7879906
2020-01-03 02:15:00+00:00,9.564,0.0,8.287822
2020-01-03 03:15:00+00:00,9.664,0.2,5.1165614
2020-01-03 04:15:00+00:00,9.564,0.7,4.3349743
2020-01-03 05:15:00+00:00,9.564,0.8,4.0249224
2020-01-03 06:15:00+00:00,10.164,0.7,4.452954
2020-01-03 07:15:00+00:00,10.114,1.1,4.802999
2020-01-03 08:15:00+00:00,9.564,1.9,4.5536795
2020-01-03 09:15:00+00:00,9.364,1.8,6.151683
2020-01-03 10:15:00+00:00,8.564,1.7,6.763786
2020-01-03 11:15:00+00:00,7.864,0.9,4.3498964
2020-01-03 12:15:00+00:00,7.614,0.3,4.8433046
2020-01-03 13:15:00+00:00,7.2139997,0.4,5.6233797
2020-01-03 14:15:00+00:00,7.2139997,0.6,5.1165614
2020-01-03 15:15:00+00:00,6.9639997,0.5,5.00128
2020-01-03 16:15:00+00:00,6.664,0.5,5.00128
2020-01-03 17:15:00+00:00,6.564,0.5,4.510787
2020-01-03 18:15:00+00:00,6.764,0.5,4.0249224
2020-01-03 19:15:00+00:00,6.864,0.6,4.198285
2020-01-03 20:15:00+00:00,6.914,0.4,4.8965297
2020-01-03 21:15:00+00:00,6.364,0.1,4.510787
2020-01-03 22:15:00+00:00,5.664,0.2,4.0249224
2020-01-03 23:15:00+00:00,5.7139997,0.0,4.0249224
2020-01-04 00:15:00+00:00,5.564,0.2,4.3498964
2020-01-04 01:15:00+00:00,6.164,0.4,5.4833565
2020-01-04 02:15:00+00:00,8.4140005,0.3,4.3349743
2020-01-04 03:15:00+00:00,10.164,0.0,3.2599385
2020-01-04 04:15:00+00:00,11.464,0.0,3.0547013
2020-01-04 05:15:00+00:00,12.314,0.0,3.9763298
2020-01-04 06:15:00+00:00,12.514,0.1,4.6102495
2020-01-04 07:15:00+00:00,11.614,0.2,4.39436
2020-01-04 08:15:00+00:00,10.864,0.2,4.6800003
2020-01-04 09:15:00+00:00,10.414,0.1,3.396233
2020-01-04 10:15:00+00:00,9.164,0.1,3.319036
2020-01-04 11:15:00+00:00,8.114,0.0,1.9386592
2020-01-04 12:15:00+00:00,7.814,0.0,1.0182338
2020-01-04 13:15:00+00:00,7.164,0.0,2.0991426
2020-01-04 14:15:00+00:00,6.4639997,0.0,1.484318
2020-01-04 15:15:00+00:00,6.614,0.0,1.1384199
2020-01-04 16:15:00+00:00,6.764,0.0,1.484318
2020-01-04 17:15:00+00:00,6.7139997,0.0,1.1384199
2020-01-04 18:15:00+00:00,6.564,0.0,2.2768397
2020-01-04 19:15:00+00:00,6.314,0.0,2.52
2020-01-04 20:15:00+00:00,6.564,0.0,1.484318
2020-01-04 21:15:00+00:00,6.2139997,0.0,1.5273507
2020-01-04 22:15:00+00:00,5.264,0.0,3.0758414
2020-01-04 23:15:00+00:00,4.864,0.0,3.4152596
2020-01-05 00:15:00+00:00,4.514,0.0,3.0758414
2020-01-05 01:15:00+00:00,5.564,0.0,3.319036
2020-01-05 02:15:00+00:00,7.314,0.0,2.0991426
2020-01-05 03:15:00+00:00,8.1640005,0.0,4.8433046
2020-01-05 04:15:00+00:00,9.064,0.0,5.3517847
2020-01-05 05:15:00+00:00,9.464,0.0,4.3349743
2020-01-05 06:15:00+00:00,10.714,0.2,5.815978
2020-01-05 07:15:00+00:00,10.864,0.3,5.95906
2020-01-05 08:15:00+00:00,10.864,0.0,5.3517847
2020-01-05 09:15:00+00:00,10.614,0.0,6.5693827
2020-01-05 10:15:00+00:00,9.514,0.0,5.8048253
2020-01-05 11:15:00+00:00,7.014,0.0,7.5942082
2020-01-05 12:15:00+00:00,7.2139997,0.0,2.3051248
2020-01-05 13:15:00+00:00,6.814,0.0,3.9763298
2020-01-05 14:15:00+00:00,6.114,0.0,2.968636
2020-01-05 15:15:00+00:00,5.764,0.0,3.0758414
2020-01-05 16:15:00+00:00,5.2139997,0.0,3.671294
2020-01-05 17:15:00+00:00,5.014,0.0,4.0249224
2020-01-05 18:15:00+00:00,4.764,0.0,4.5536795
2020-01-05 19:15:00+00:00,4.364,0.0,4.5536795
2020-01-05 20:15:00+00:00,4.014,0.0,3.4152596
2020-01-05 21:15:00+00:00,4.564,0.0,3.319036
2020-01-05 22:15:00+00:00,4.914,0.0,3.0758414
2020-01-05 23:15:00+00:00,3.1139998,0.0,5.506941
2020-01-06 00:15:00+00:00,3.1139998,0.0,2.968636
2020-01-06 01:15:00+00:00,5.164,0.0,2.7416782
2020-01-06 02:15:00+00:00,8.464,0.0,5.1165614
2020-01-06 03:15:00+00:00,10.964,0.0,3.6179552
2020-01-06 04:15:00+00:00,12.414,0.0,4.198285
2020-01-06 05:15:00+00:00,13.664,0.0,4.5820518
2020-01-06 06:15:00+00:00,14.414,0.0,4.198285
2020-01-06 07:15:00+00:00,14.514,0.0,3.4152596
2020-01-06 08:15:00+00:00,14.264,0.0,4.32
2020-01-06 09:15:00+00:00,13.114,0.0,4.896529
2020-01-06 10:15:00+00:00,11.264,0.0,3.319036
2020-01-06 11:15:00+00:00,10.364,0.0,2.8799999
2020-01-06 12:15:00+00:00,9.614,0.0,0.71999997
2020-01-06 13:15:00+00:00,6.864,0.0,3.219938
2020-01-06 14:15:00+00:00,6.264,0.0,3.671294
2020-01-06 15:15:00+00:00,5.9639997,0.0,2.8799999
2020-01-06 16:15:00+00:00,5.2139997,0.0,1.484318
2020-01-06 17:15:00+00:00,5.364,0.0,2.52
2020-01-06 18:15:00+00:00,5.9639997,0.0,0.35999998
2020-01-06 19:15:00+00:00,4.864,0.0,3.5455887
2020-01-06 20:15:00+00:00,5.164,0.0,2.9024127
2020-01-06 21:15:00+00:00,4.564,0.0,1.4399999
2020-01-06 22:15:00+00:00,5.164,0.0,2.5455842
2020-01-06 23:15:00+00:00,4.414,0.0,4.379589
2020-01-07 00:15:00+00:00,3.9640002,0.0,4.379589
2020-01-07 01:15:00+00:00,4.664,0.0,4.802999
2020-01-07 02:15:00+00:00,9.064,0.0,3.219938
2020-01-07 03:15:00+00:00,11.414,0.0,1.835647
2020-01-07 04:15:00+00:00,13.114,0.0,1.8
2020-01-07 05:15:00+00:00,13.714,0.0,5.4833565
2020-01-07 06:15:00+00:00,14.164,0.0,6.9247384
2020-01-07 07:15:00+00:00,13.764,0.0,6.519877
2020-01-07 08:15:00+00:00,14.114,0.0,4.5536795
2020-01-07 09:15:00+00:00,13.214,0.0,5.991594
2020-01-07 10:15:00+00:00,11.414,0.4,5.00128
2020-01-07 11:15:00+00:00,10.164,0.7,2.52
2020-01-07 12:15:00+00:00,9.914,0.3,0.71999997
2020-01-07 13:15:00+00:00,8.4140005,0.7,2.6208394
2020-01-07 14:15:00+00:00,9.064,0.1,2.2768397
2020-01-07 15:15:00+00:00,8.314,0.0,2.968636
2020-01-07 16:15:00+00:00,7.764,0.0,3.0758414
2020-01-07 17:15:00+00:00,8.014,0.0,3.4152596
2020-01-07 18:15:00+00:00,7.414,0.0,2.968636
2020-01-07 19:15:00+00:00,7.664,0.0,3.7585104
2020-01-07 20:15:00+00:00,7.4639997,0.0,3.671294
2020-01-07 21:15:00+00:00,6.764,0.0,2.1897945
2020-01-07 22:15:00+00:00,7.264,0.0,2.6208394
2020-01-07 23:15:00+00:00,6.9639997,0.0,2.2768397
2020-01-08 00:15:00+00:00,6.614,0.0,2.2768397
2020-01-08 01:15:00+00:00,7.614,0.0,3.5455887
2020-01-08 02:15:00+00:00,10.364,0.0,4.829907
2020-01-08 03:15:00+00:00,12.514,0.0,2.2768397
2020-01-08 04:15:00+00:00,12.964,0.0,1.1384199
2020-01-08 05:15:00+00:00,12.764,0.1,2.8116899
2020-01-08 06:15:00+00:00,11.914,0.3,3.319036
2020-01-08 07:15:00+00:00,11.464,0.2,4.3349743
2020-01-08 08:15:00+00:00,10.764,0.1,1.9386592
2020-01-08 09:15:00+00:00,10.764,0.6,2.8799999
2020-01-08 10:15:00+00:00,10.064,0.0,1.2979984
2020-01-08 11:15:00+00:00,9.614,0.0,3.7064266
2020-01-08 12:15:00+00:00,8.364,0.3,3.6
2020-01-08 13:15:00+00:00,8.1640005,0.5,3.7064266
2020-01-08 14:15:00+00:00,7.414,0.8,3.6
2020-01-08 15:15:00+00:00,7.514,0.8,4.39436
2020-01-08 16:15:00+00:00,7.264,0.0,4.8965297
2020-01-08 17:15:00+00:00,7.764,1.8,5.991594
2020-01-08 18:15:00+00:00,7.114,1.6,5.315336
2020-01-08 19:15:00+00:00,6.614,0.0,4.829907
2020-01-08 20:15:00+00:00,6.264,0.5,4.6800003
2020-01-08 21:15:00+00:00,6.314,0.0,4.1046314
2020-01-08 22:15:00+00:00,6.364,0.3,4.6800003
2020-01-08 23:15:00+00:00,6.114,0.4,3.219938
2020-01-09 00:15:00+00:00,5.614,0.0,3.671294
2020-01-09 01:15:00+00:00,6.564,0.0,5.8603754
2020-01-09 02:15:00+00:00,8.9140005,0.0,5.815978
2020-01-09 03:15:00+00:00,10.864,0.1,2.4149535
2020-01-09 04:15:00+00:00,11.864,0.0,2.9024127
2020-01-09 05:15:00+00:00,12.464,0.0,1.609969
2020-01-09 06:15:00+00:00,12.514,0.1,2.2768397
2020-01-09 07:15:00+00:00,12.514,0.2,2.8116899
2020-01-09 08:15:00+00:00,11.714,0.2,3.319036
2020-01-09 09:15:00+00:00,11.364,0.1,2.8799999
2020-01-09 10:15:00+00:00,10.414,1.2,2.8799999
2020-01-09 11:15:00+00:00,9.064,1.1,3.2399998
2020-01-09 12:15:00+00:00,8.464,0.0,1.0182338
2020-01-09 13:15:00+00:00,7.264,0.0,2.7416782
2020-01-09 14:15:00+00:00,6.814,0.0,1.9386592
2020-01-09 15:15:00+00:00,6.314,0.0,1.835647
2020-01-09 16:15:00+00:00,6.014,0.0,1.8
2020-01-09 17:15:00+00:00,5.814,0.0,2.16
2020-01-09 18:15:00+00:00,5.614,0.0,2.52
2020-01-09 19:15:00+00:00,5.414,0.0,2.16
2020-01-09 20:15:00+00:00,5.164,0.0,2.1897945
2020-01-09 21:15:00+00:00,5.2139997,0.0,2.5455842
2020-01-09 22:15:00+00:00,5.2139997,0.0,2.1897945
2020-01-09 23:15:00+00:00,5.614,0.0,3.0758414
2020-01-10 00:15:00+00:00,6.014,0.0,2.4149535
2020-01-10 01:15:00+00:00,6.814,0.0,3.219938
2020-01-10 02:15:00+00:00,8.964,0.0,3.6
2020-01-10 03:15:00+00:00,10.564,0.0,0.35999998
2020-01-10 04:15:00+00:00,11.664,0.0,2.9024127
2020-01-10 05:15:00+00:00,12.314,0.0,5.8048253
2020-01-10 06:15:00+00:00,12.814,0.0,7.42159
2020-01-10 07:15:00+00:00,13.014,0.0,9.028754
2020-01-10 08:15:00+00:00,12.664,0.0,8.39657
2020-01-10 09:15:00+00:00,11.964,0.0,6.297428
2020-01-10 10:15:00+00:00,11.214,0.0,4.896529
2020-01-10 11:15:00+00:00,9.314,0.0,5.506941
2020-01-10 12:15:00+00:00,9.364,0.0,2.5959969
2020-01-10 13:15:00+00:00,8.464,0.0,1.1384199
2020-01-10 14:15:00+00:00,8.314,0.0,2.5455842
2020-01-10 15:15:00+00:00,7.664,0.0,2.8799999
2020-01-10 16:15:00+00:00,7.114,0.0,2.9024127
2020-01-10 17:15:00+00:00,6.364,0.0,3.6179552
2020-01-10 18:15:00+00:00,5.4639997,0.0,3.671294
2020-01-10 19:15:00+00:00,4.714,0.0,4.379589
2020-01-10 20:15:00+00:00,4.314,0.0,5.8603754
2020-01-10 21:15:00+00:00,3.7140002,0.0,6.519877
2020-01-10 22:15:00+00:00,3.2140002,0.0,5.4477882
2020-01-10 23:15:00+00:00,4.164,0.0,4.73506
2020-01-11 00:15:00+00:00,4.564,0.0,4.1046314
2020-01-11 01:15:00+00:00,5.514,0.0,5.5887027
2020-01-11 02:15:00+00:00,9.564,0.0,4.6102495
2020-01-11 03:15:00+00:00,11.814,0.0,2.5959969
2020-01-11 04:15:00+00:00,12.914,0.0,3.6179552
2020-01-11 05:15:00+00:00,13.814,0.0,4.6800003
2020-01-11 06:15:00+00:00,14.064,0.0,7.5685663
2020-01-11 07:15:00+00:00,13.914,0.0,7.729527
2020-01-11 08:15:00+00:00,13.714,0.0,6.9247384
2020-01-11 09:15:00+00:00,13.164,0.0,6.439876
2020-01-11 10:15:00+00:00,12.064,0.0,4.1046314
2020-01-11 11:15:00+00:00,11.014,0.0,3.7064266
2020-01-11 12:15:00+00:00,10.414,0.0,1.9386592
2020-01-11 13:15:00+00:00,8.014,0.0,3.2599385
2020-01-11 14:15:00+00:00,7.564,0.0,2.6208394
2020-01-11 15:15:00+00:00,7.364,0.0,2.7416782
2020-01-11 16:15:00+00:00,7.314,0.0,3.4152596
2020-01-11 17:15:00+00:00,7.164,0.0,4.1046314
2020-01-11 18:15:00+00:00,6.864,0.0,4.896529
2020-01-11 19:15:00+00:00,6.7139997,0.0,4.896529
2020-01-11 20:15:00+00:00,6.564,0.0,4.5536795
2020-01-11 21:15:00+00:00,6.4639997,0.0,4.896529
2020-01-11 22:15:00+00:00,6.164,0.0,5.3517847
2020-01-11 23:15:00+00:00,5.4639997,0.0,5.3517847
2020-01-12 00:15:00+00:00,5.914,0.0,5.3517847
2020-01-12 01:15:00+00:00,6.814,0.0,6.379216
2020-01-12 02:15:00+00:00,10.864,0.0,5.315336
2020-01-12 03:15:00+00:00,13.664,0.0,2.0991426
2020-01-12 04:15:00+00:00,15.014,0.0,3.8939953
2020-01-12 05:15:00+00:00,16.064001,0.0,4.1046314
2020-01-12 06:15:00+00:00,16.864,0.0,5.154415
2020-01-12 07:15:00+00:00,17.064,0.0,5.7599998
2020-01-12 08:15:00+00:00,16.614,0.0,5.5887027
2020-01-12 09:15:00+00:00,15.864,0.0,5.4833565
2020-01-12 10:15:00+00:00,14.214,0.0,3.5455887
2020-01-12 11:15:00+00:00,12.714,0.0,3.0547013
2020-01-12 12:15:00+00:00,11.164,0.0,2.5959969
2020-01-12 13:15:00+00:00,9.264,0.0,3.7585104
2020-01-12 14:15:00+00:00,8.714,0.0,3.319036
2020-01-12 15:15:00+00:00,8.4140005,0.0,3.4152596
2020-01-12 16:15:00+00:00,8.114,0.0,3.8773184
2020-01-12 17:15:00+00:00,8.364,0.0,4.6800003
2020-01-12 18:15:00+00:00,8.1640005,0.0,5.0142193
2020-01-12 19:15:00+00:00,7.9639997,0.0,4.5536795
2020-01-12 20:15:00+00:00,7.914,0.0,4.452954
2020-01-12 21:15:00+00:00,7.764,0.0,4.452954
2020-01-12 22:15:00+00:00,7.414,0.0,4.5536795
2020-01-12 23:15:00+00:00,6.7139997,0.0,6.379216
2020-01-13 00:15:00+00:00,7.364,0.0,4.2136917
2020-01-13 01:15:00+00:00,8.964,0.0,3.7585104
2020-01-13 02:15:00+00:00,11.814,0.0,4.2136917
2020-01-13 03:15:00+00:00,14.414,0.0,1.9386592
2020-01-13 04:15:00+00:00,15.564,0.0,3.6179552
2020-01-13 05:15:00+00:00,16.514,0.0,5.1544156
2020-01-13 06:15:00+00:00,16.964,0.0,6.763786
2020-01-13 07:15:00+00:00,16.864,0.0,6.28713
2020-01-13 08:15:00+00:00,16.564001,0.0,6.6087217
2020-01-13 09:15:00+00:00,15.714,0.0,5.815978
2020-01-13 10:15:00+00:00,14.114,0.0,3.2399998
2020-01-13 11:15:00+00:00,12.564,0.0,3.096837
2020-01-13 12:15:00+00:00,10.364,0.0,1.1384199
2020-01-13 13:15:00+00:00,9.264,0.0,2.6208394
2020-01-13 14:15:00+00:00,9.114,0.0,2.6208394
2020-01-13 15:15:00+00:00,8.9140005,0.0,3.319036
2020-01-13 16:15:00+00:00,8.714,0.0,2.968636
2020-01-13 17:15:00+00:00,8.564,0.0,2.6208394
2020-01-13 18:15:00+00:00,8.364,0.0,2.2768397
2020-01-13 19:15:00+00:00,8.4140005,0.0,2.6208394
2020-01-13 20:15:00+00:00,8.364,0.0,2.6208394
2020-01-13 21:15:00+00:00,8.1640005,0.0,2.968636
2020-01-13 22:15:00+00:00,7.914,0.0,2.5455842
2020-01-13 23:15:00+00:00,6.864,0.0,2.1897945
2020-01-14 00:15:00+00:00,7.4639997,0.0,1.835647
2020-01-14 01:15:00+00:00,8.764,0.0,2.1897945
2020-01-14 02:15:00+00:00,12.514,0.0,0.8049845
2020-01-14 03:15:00+00:00,15.214,0.0,2.6208394
2020-01-14 04:15:00+00:00,16.314001,0.0,3.7064266
2020-01-14 05:15:00+00:00,17.264,0.0,5.1165614
2020-01-14 06:15:00+00:00,17.514,0.0,6.489992
2020-01-14 07:15:00+00:00,17.414,0.0,5.95906
2020-01-14 08:15:00+00:00,17.214,0.0,5.815978
2020-01-14 09:15:00+00:00,16.364,0.0,5.506941
2020-01-14 10:15:00+00:00,14.564,0.0,2.9024127
2020-01-14 11:15:00+00:00,13.264,0.0,2.5455842
2020-01-14 12:15:00+00:00,10.664,0.0,1.4399999
2020-01-14 13:15:00+00:00,9.964,0.0,1.835647
2020-01-14 14:15:00+00:00,9.914,0.0,1.08
2020-01-14 15:15:00+00:00,8.964,0.0,1.4399999
2020-01-14 16:15:00+00:00,8.564,0.0,1.835647
2020-01-14 17:15:00+00:00,8.4140005,0.0,2.5455842
2020-01-14 18:15:00+00:00,8.314,0.0,2.9024127
2020-01-14 19:15:00+00:00,8.6640005,0.0,3.2599385
2020-01-14 20:15:00+00:00,9.114,0.0,2.52
2020-01-14 21:15:00+00:00,9.814,0.0,2.16
2020-01-14 22:15:00+00:00,12.764,0.0,0.71999997
2020-01-14 23:15:00+00:00,12.414,0.0,0.35999998
2020-01-15 00:15:00+00:00,12.164,0.0,1.08
2020-01-15 01:15:00+00:00,12.614,0.0,1.1384199
2020-01-15 02:15:00+00:00,13.564,0.0,0.5091169
2020-01-15 03:15:00+00:00,14.964,0.0,3.7585104
2020-01-15 04:15:00+00:00,16.064001,0.0,5.6233797
2020-01-15 05:15:00+00:00,16.614,0.0,6.638072
2020-01-15 06:15:00+00:00,16.964,0.0,6.9153743
2020-01-15 07:15:00+00:00,17.114,0.0,6.696387
2020-01-15 08:15:00+00:00,17.114,0.0,6.4096174
2020-01-15 09:15:00+00:00,16.764,0.0,6.1305785
2020-01-15 10:15:00+00:00,15.164,0.0,3.671294
2020-01-15 11:15:00+00:00,14.064,0.0,2.8116899
2020-01-15 12:15:00+00:00,12.114,0.0,0.71999997
2020-01-15 13:15:00+00:00,10.314,0.0,1.8
2020-01-15 14:15:00+00:00,10.714,0.0,1.484318
2020-01-15 15:15:00+00:00,10.864,0.0,2.2768397
2020-01-15 16:15:00+00:00,10.814,0.0,3.7585104
2020-01-15 17:15:00+00:00,10.714,0.0,4.896529
2020-01-15 18:15:00+00:00,11.464,0.0,4.379589
2020-01-15 19:15:00+00:00,10.864,0.0,4.379589
2020-01-15 20:15:00+00:00,9.964,0.0,2.9024127
2020-01-15 21:15:00+00:00,10.114,0.0,3.2599385
2020-01-15 22:15:00+00:00,11.264,0.0,2.1897945
2020-01-15 23:15:00+00:00,11.014,0.0,4.452954
2020-01-16 00:15:00+00:00,10.564,0.0,3.2599385
2020-01-16 01:15:00+00:00,11.464,0.0,0.8049845
2020-01-16 02:15:00+00:00,12.514,0.0,0.35999998
2020-01-16 03:15:00+00:00,13.864,0.0,2.5959969
2020-01-16 04:15:00+00:00,14.614,0.0,3.2599385
2020-01-16 05:15:00+00:00,15.014,0.0,3.8773184
2020-01-16 06:15:00+00:00,14.614,0.0,3.7585104
2020-01-16 07:15:00+00:00,13.564,0.0,3.6179552
2020-01-16 08:15:00+00:00,12.264,0.3,2.0991426
2020-01-16 09:15:00+00:00,11.964,0.4,3.319036
2020-01-16 10:15:00+00:00,11.364,0.5,4.896529
2020-01-16 11:15:00+00:00,10.814,1.2,5.0911684
2020-01-16 12:15:00+00:00,10.564,0.8,4.0249224
2020-01-16 13:15:00+00:00,10.314,1.0,3.8939953
2020-01-16 14:15:00+00:00,10.264,1.3,4.2136917
2020-01-16 15:15:00+00:00,10.364,2.2,3.7585104
2020-01-16 16:15:00+00:00,10.414,2.6,3.219938
2020-01-16 17:15:00+00:00,10.314,1.3,4.6938257
2020-01-16 18:15:00+00:00,10.064,0.2,5.315336
2020-01-16 19:15:00+00:00,9.964,0.4,5.634891
2020-01-16 20:15:00+00:00,9.664,0.5,5.95906
2020-01-16 21:15:00+00:00,9.614,0.8,5.95906
2020-01-16 22:15:00+00:00,9.564,1.6,6.193674
2020-01-16 23:15:00+00:00,9.214,1.9,6.792466
2020-01-17 00:15:00+00:00,9.364,1.9,6.696387
2020-01-17 01:15:00+00:00,9.514,2.3,7.127636
2020-01-17 02:15:00+00:00,9.864,2.5,7.145796
2020-01-17 03:15:00+00:00,10.114,2.9,6.9247384
2020-01-17 04:15:00+00:00,10.564,2.3,8.209263
2020-01-17 05:15:00+00:00,10.814,1.7,8.39657
2020-01-17 06:15:00+00:00,11.064,2.4,9.0
2020-01-17 07:15:00+00:00,11.264,2.1,8.404285
2020-01-17 08:15:00+00:00,11.414,2.0,7.2
2020-01-17 09:15:00+00:00,11.014,2.9,6.763786
2020-01-17 10:15:00+00:00,11.164,1.9,4.3498964
2020-01-17 11:15:00+00:00,10.664,3.7,3.563818
2020-01-17 12:15:00+00:00,10.314,2.3,2.8116899
2020-01-17 13:15:00+00:00,10.164,2.7,2.9024127
2020-01-17 14:15:00+00:00,9.864,1.2,6.151683
2020-01-17 15:15:00+00:00,9.564,0.0,7.7043357
2020-01-17 16:15:00+00:00,8.614,0.0,7.8954163
2020-01-17 17:15:00+00:00,7.764,0.0,8.225035
2020-01-17 18:15:00+00:00,6.9639997,0.0,7.289444
2020-01-17 19:15:00+00:00,6.114,0.0,4.452954
2020-01-17 20:15:00+00:00,5.314,0.0,2.2768397
2020-01-17 21:15:00+00:00,5.014,0.0,1.484318
2020-01-17 22:15:00+00:00,5.164,0.0,2.9024127
2020-01-17 23:15:00+00:00,5.4639997,0.0,3.2599385
2020-01-18 00:15:00+00:00,4.964,0.0,3.2399998
2020-01-18 01:15:00+00:00,7.564,0.0,2.5455842
2020-01-18 02:15:00+00:00,10.614,0.0,2.968636
2020-01-18 03:15:00+00:00,13.014,0.0,2.5455842
2020-01-18 04:15:00+00:00,14.464,0.0,0.5091169
2020-01-18 05:15:00+00:00,15.314,0.0,2.5959969
2020-01-18 06:15:00+00:00,15.314,0.0,4.6102495
2020-01-18 07:15:00+00:00,14.964,0.0,5.3999996
2020-01-18 08:15:00+00:00,15.164,0.0,2.9024127
2020-01-18 09:15:00+00:00,14.814,0.0,2.3051248
2020-01-18 10:15:00+00:00,13.014,0.0,4.39436
2020-01-18 11:15:00+00:00,10.114,0.0,3.219938
2020-01-18 12:15:00+00:00,9.264,0.0,1.8
2020-01-18 13:15:00+00:00,8.9140005,0.0,2.8799999
2020-01-18 14:15:00+00:00,8.464,0.0,2.6208394
2020-01-18 15:15:00+00:00,8.214,0.0,2.5455842
2020-01-18 16:15:00+00:00,8.114,0.0,2.968636
2020-01-18 17:15:00+00:00,7.914,0.0,3.319036
2020-01-18 18:15:00+00:00,7.664,0.0,3.4152596
2020-01-18 19:15:00+00:00,7.314,0.0,3.671294
2020-01-18 20:15:00+00:00,6.864,0.0,4.0249224
2020-01-18 21:15:00+00:00,6.564,0.0,4.0249224
2020-01-18 22:15:00+00:00,6.514,0.0,4.0249224
2020-01-18 23:15:00+00:00,5.914,0.0,4.6938252
2020-01-19 00:15:00+00:00,6.764,0.0,3.9763298
2020-01-19 01:15:00+00:00,7.514,0.0,4.3349743
2020-01-19 02:15:00+00:00,10.314,0.0,4.0249224
2020-01-19 03:15:00+00:00,12.164,0.0,1.4399999
2020-01-19 04:15:00+00:00,12.914,0.0,3.5455887
2020-01-19 05:15:00+00:00,13.014,0.1,3.2399998
2020-01-19 06:15:00+00:00,11.664,0.2,6.2145634
2020-01-19 07:15:00+00:00,12.364,0.5,3.0758414
2020-01-19 08:15:00+00:00,12.414,0.1,2.9024127
2020-01-19 09:15:00+00:00,11.464,0.0,5.0911684
2020-01-19 10:15:00+00:00,11.014,0.0,4.2136917
2020-01-19 11:15:00+00:00,9.214,0.5,3.8268526
2020-01-19 12:15:00+00:00,8.1640005,0.5,2.3051248
2020-01-19 13:15:00+00:00,7.314,0.0,3.396233
2020-01-19 14:15:00+00:00,8.064,0.0,1.08
